article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_negative_uuid
softcite_data/from_json/hep/sample1-2020-11-22/1109_4432.grobid-0/text.txt.gz,110729,1109_4432.grobid-0,4e8547d9e222abce16a8996958a56d824114ae15b17334fd7818abdf95deb45d,1995,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,c7836c38-6615-49d8-9fa6-4be89457d70b,945dbea7-11f1-4a95-9a70-089f1dde6251
softcite_data/from_json/hep/sample1-2020-11-22/1109_4855.grobid-0/text.txt.gz,110730,1109_4855.grobid-0,286068b7180ba2296c7c6368e4e445d9e37b480f125052edd1a03efa451a9c45,1961,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,2c74f75a-3187-437e-9070-b41cd684a9b1,10270a56-563a-494f-9343-9d05aebd62f9
softcite_data/from_json/hep/sample1-2020-11-22/1109_4855.grobid-1/text.txt.gz,110731,1109_4855.grobid-1,b7c63bdd0df04836bf7350d91efee5c07195ff2e0e7cd1f3b8ef0942f90b8b57,2016,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,da81bd2e-461a-42b3-a547-101685630460,4256b0f7-2723-409d-94fe-3478f29baebd
softcite_data/from_json/hep/sample1-2020-11-22/1109_5369.grobid-0/text.txt.gz,110732,1109_5369.grobid-0,fc0f628ff337b16388077320547c6aafb21cd93184885412a7d4a147235b0054,1970,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,773451f8-2dd2-4768-9d15-87ddf2195f3e,a1a9e381-ffad-4b95-92ed-c8f4f2ebebbd
softcite_data/from_json/hep/sample1-2020-11-22/1109_5369.grobid-2/text.txt.gz,110733,1109_5369.grobid-2,64172eb584dbee5381e1ac9dc86dbbeff9324eba945b51d21670c7a877c7e935,2001,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,c746e8df-90e2-4d22-88df-88da6e6200d7,46646567-4c4c-45ec-a354-8d58b7c98f48
softcite_data/from_json/hep/sample1-2020-11-22/1109_6433.grobid-0/text.txt.gz,110734,1109_6433.grobid-0,ce6d0d4579b9f4e231ce56b5c7f4b430d7c74582c88cd5a2fee00d78fbdbf039,1999,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,c64136fb-8f13-4e93-9866-1735a5611142,c79afddc-c80c-45c4-8d78-a8bb5d8a906f
softcite_data/from_json/hep/sample1-2020-11-22/1109_6744.grobid-0/text.txt.gz,110736,1109_6744.grobid-0,518f8a197568b9900dd6736edec8aaefcf536d44c1a3941d8f5e3f6c0ecc01c3,1952,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,d99b092c-4b9e-4c50-9a28-94c27a6dbdc3,0a98066e-14bb-43ef-ad6c-405912d27c0f
softcite_data/from_json/hep/sample1-2020-11-22/1109_6775.grobid-0/text.txt.gz,110738,1109_6775.grobid-0,adb0dd60e94e8531a7f3d71c73e1a0bba31e92f2275c9a612e59998559da93be,2065,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,5d506318-766c-486c-951d-38051c416e5d,8dd93c3e-1071-4cd4-a730-9225a4215112
softcite_data/from_json/hep/sample1-2020-11-22/1110_0411.grobid-2/text.txt.gz,110741,1110_0411.grobid-2,3753831014c038fad091239939eb45adeeaca71bb9e97534390233e7e7975ae0,2021,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,1a08a011-afd0-4b59-8fb9-0a11c30bb11c,d7c40641-3f95-4e4c-9c6c-fcf5bdb38207
softcite_data/from_json/hep/sample1-2020-11-22/1110_1027.grobid-0/text.txt.gz,110742,1110_1027.grobid-0,24870520b81ec60eac6af316cd49f0d071dbff0c602bbb83901cc3cee0f5f26b,2010,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,5d6e5e83-ec81-47aa-9546-0f186ec313f7,90b4a39d-9f74-425d-bf37-e1eb8c32e687
softcite_data/from_json/hep/sample1-2020-11-22/1110_1027.grobid-1/text.txt.gz,110743,1110_1027.grobid-1,c991b5ee11d2d277d5350796ad3dfbeadc4e26178a65eff101689ff8483c25b9,2007,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,dfee2e81-4700-42ec-8682-ab32b6582541,23f2c304-cbf6-4ab2-b27b-43af0139cef0
softcite_data/from_json/hep/sample1-2020-11-22/1110_1385.grobid-0/text.txt.gz,110744,1110_1385.grobid-0,1c1c09a278d9c30cc2471ebda743def105bbf70c13d89055b23867d7d3de1918,1964,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,24d4ba5f-b070-4b62-9074-e26c487e4f66,d3378147-aa3d-4e20-b08a-e269ad082790
softcite_data/from_json/hep/sample1-2020-11-22/1110_1883.grobid-2/text.txt.gz,110745,1110_1883.grobid-2,8aa4b5173daf45cad301ad770428f56d20949bc9aac49363056b6b5a088e9775,2072,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,304cd743-8ef6-4919-b04e-d71f24a4e436,09c8059c-5f94-4793-bc5a-d1c8406e9352
softcite_data/from_json/hep/sample1-2020-11-22/1110_1971.grobid-2/text.txt.gz,110746,1110_1971.grobid-2,cb92230f21e673eb5c289744c83fd398afdbaefee02ffd8f284db7500043c8af,1923,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,931e6df6-6b78-47ba-933c-af64e33e25ef,f605a5df-a8af-4b24-a857-fbcd1fecf42a
softcite_data/from_json/hep/sample1-2020-11-22/1110_2000.grobid-2/text.txt.gz,110747,1110_2000.grobid-2,92149c2e79835d6822a94a3948af1481fe40153b7bee1da9884c9326d9c0c82c,2050,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,697019d9-d30b-4bb0-a131-083161f52fd3,07122a36-7d6d-4e3c-80e6-0bf2c3e92248
softcite_data/from_json/hep/sample1-2020-11-22/1110_2985.grobid-0/text.txt.gz,110748,1110_2985.grobid-0,3aa9f0a81e97886319f6e739820b78f0791a089761d5f060518d50374cc214a4,1978,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,67fd622c-eb70-4af2-9142-cef2f094b107,ef3f522f-d58b-4a3d-8c20-3eb7ba3670dd
softcite_data/from_json/hep/sample1-2020-11-22/1110_3901.grobid-0/text.txt.gz,110750,1110_3901.grobid-0,c92632ece56a56ffc4ffa5ef5d6901bc6f2820b857e049e1d0da3e60695da155,2030,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,5ba68d4a-33fa-4183-96cc-4e64b84c4202,c37999de-94b0-4103-a4d4-22c1e355553d
softcite_data/from_json/hep/sample1-2020-11-22/1110_4508.grobid-1/text.txt.gz,110752,1110_4508.grobid-1,001ec0dd9f2ad5299eea9c22c1bc0199bfc405ef062917bf2a8122959a924625,1994,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,67183e12-763e-4f28-998a-c6a2118a3c8b,51eb0841-9389-4dc2-97ed-8437d3d94c40
softcite_data/from_json/hep/sample1-2020-11-22/1110_4845.grobid-1/text.txt.gz,110753,1110_4845.grobid-1,b4ed470a3875775a1ba9a5ddad0ce0da3d8e996e5f8c61ab57e0416cfb2d8e4e,1929,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,98f32595-4caf-41dd-b38d-e0ce7720dc48,35f4937a-2f14-4f29-9282-bf40779b5ad8
softcite_data/from_json/hep/sample1-2020-11-22/1110_6574.grobid-1/text.txt.gz,110755,1110_6574.grobid-1,2aeed1824ef5fc371f9545bf37003146c9a93156dc8a5237bfe4c4e44651576e,1995,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,f5dc238d-7d41-457e-b0a6-5699cb1e82a1,cd1b0a95-25cb-401c-a1a7-d1daf2efcf1f
softcite_data/from_json/hep/sample1-2020-11-22/1110_6753.grobid-1/text.txt.gz,110756,1110_6753.grobid-1,772386e89825db1c5bc59d152bb01792054e763ab54376fa3c4573eabfbc381a,2031,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,65dcc2ee-a38c-4bee-b77b-d384cade42cc,897e9969-5b48-43ac-a710-2b88b97733c3
softcite_data/from_json/hep/sample1-2020-11-22/1111_1169.grobid-0/text.txt.gz,110758,1111_1169.grobid-0,b63d6b6b1947d3a2c0525c5b44a33fa97ae1f368c5c81854ab87f4b83749f018,1941,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,bea71440-5f23-4021-a120-45f3bfe267fe,966386e5-1ec2-4fa2-8934-e8bef807c666
softcite_data/from_json/hep/sample1-2020-11-22/1111_1169.grobid-1/text.txt.gz,110759,1111_1169.grobid-1,0be3908013a6213a40de1a07746d6ed8d15aa620c08c7ba377129eaed6bcc9dc,1906,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,0796cc18-fb34-46e4-95aa-b0054cbf7ca6,b61de662-cc85-46bf-aed1-0e26e9c6325e
softcite_data/from_json/hep/sample1-2020-11-22/1111_1375.grobid-0/text.txt.gz,110760,1111_1375.grobid-0,f119a5303fdb650857f06236ffa1d97253812998648fd280acfb66f82dc52186,2025,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,a61b3a76-6898-450b-b1a2-86268e7b513b,8ffdd351-a3f1-4b14-8fad-ca4ea0bd6463
softcite_data/from_json/hep/sample1-2020-11-22/1111_1553.grobid-2/text.txt.gz,110761,1111_1553.grobid-2,093d66d1b3087cd8a5599bde5a595f180824c6e59308dcc93e74772735d74666,1967,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,7c6061cc-cfef-407d-9714-deff712e8d8b,caa71889-df71-4f42-a59f-84a1a76571db
softcite_data/from_json/hep/sample1-2020-11-22/1111_2788.grobid-1/text.txt.gz,110762,1111_2788.grobid-1,ed418855823713dab08ffb7886b5df6d222b10c29dc5ce07f8497659188e7848,1999,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,308d3406-6e3f-424c-a278-06f2bf4a7396,eec838df-2e31-49d6-8ec4-220aa37021ce
softcite_data/from_json/hep/sample1-2020-11-22/1111_2788.grobid-2/text.txt.gz,110763,1111_2788.grobid-2,0e20f59c501e24c3175ee0b63fce77458c3f23b5e46f4dd254aee1343e7dd38c,2048,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,b8668e68-4457-42e1-8f99-4d2970f0e4c5,099a4c00-3aae-4894-91f7-45ca2be83e0a
softcite_data/from_json/hep/sample1-2020-11-22/1111_2789.grobid-1/text.txt.gz,110764,1111_2789.grobid-1,1b1b3b6a15dd149bbb79cb15cf8e6dc8ecb453bee89a09209db0833ba1ae5b7e,2104,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,c40b4efa-14ee-4d2e-a946-a226876a7020,60eee783-c89e-4e74-9ab8-16c501d6991e
softcite_data/from_json/hep/sample1-2020-11-22/1111_2789.grobid-2/text.txt.gz,110765,1111_2789.grobid-2,70dbf033016f0eaa01efdec92a083d18f219cbe501250b39b975a1ba35017ef1,1915,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,f7bc2870-0051-48fa-9620-0fde70726a5e,321c93e6-67d9-4a13-a185-4fa3e5941b65
softcite_data/from_json/hep/sample1-2020-11-22/1111_3526.grobid-0/text.txt.gz,110766,1111_3526.grobid-0,1aceec1c8a9fc914f9f9b6eddccbf5abb6c03960eec3c5ff978627cefa096f1b,2045,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,0f264880-80fd-4cfc-aa21-fa5429d18928,e29558a4-4246-41f6-8cec-88f113af4778
softcite_data/from_json/hep/sample1-2020-11-22/1111_3526.grobid-2/text.txt.gz,110767,1111_3526.grobid-2,4f14c7507906aca51c1fd65bb437df2f8a9cc59b6bfdfb8adb4acf582a7063f6,2034,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,73d07c96-12c5-4b95-87e0-328316fc7c8d,2f7017cf-5579-450d-a7d2-577c3d05a73d
softcite_data/from_json/hep/sample1-2020-11-22/1111_3636.grobid-0/text.txt.gz,110768,1111_3636.grobid-0,0f23b1dc241410727638f61cbe0f8e7d9cae42daebf09b523ce98f5522f29c1c,1970,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,0e1e1069-83ad-47d2-b69f-4005f64b707d,f6b7b378-c829-47d0-a2c3-b8d9fb161fb6
softcite_data/from_json/hep/sample1-2020-11-22/1111_3901.grobid-0/text.txt.gz,110769,1111_3901.grobid-0,799f6ea380673e1f3ce4373fd47bb4b9d802c99eb946caa0c4a6564365ea8e0b,1919,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,dc118094-5005-478b-ae42-81199b22d56a,1d20ec81-b0af-4bd1-beb9-7eaaf729749e
softcite_data/from_json/hep/sample1-2020-11-22/1111_4116.grobid-0/text.txt.gz,110770,1111_4116.grobid-0,19a6048bfe258dcfca1bf65695362a70068c63cae038d68c6371d8b6c4b937ff,2002,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,f607334d-4a4b-4393-b0f2-28e77dd3d10f,50fb0584-cb81-457b-a5ea-c085066052e8
softcite_data/from_json/hep/sample1-2020-11-22/1111_4116.grobid-1/text.txt.gz,110771,1111_4116.grobid-1,676d2efcd98da34202f769f7612fd6efc417eed19bf4ca2705ba09cf8166137a,2060,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,99ea6730-e60d-4a02-970c-a134a2d200df,2578dbf7-884d-43a7-91cc-8173e52f93a3
softcite_data/from_json/hep/sample1-2020-11-22/1111_4149.grobid-0/text.txt.gz,110772,1111_4149.grobid-0,e7cdd964b3fb767ecaa6b3aa4fdbc96bd71bffd67132c0947043055eb85da65b,1937,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,780f4318-5d0a-4825-9f11-b98ab0a925db,7705818c-c23b-47b7-950e-cd28bbbb9711
softcite_data/from_json/hep/sample1-2020-11-22/1111_4896.grobid-1/text.txt.gz,110773,1111_4896.grobid-1,4b635ae988978d5a0bb0e85ed92af834b8bc43d805548ad03be26972190890e3,2009,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,b2de440a-d9f9-4304-9877-9fac8854a0f8,be76fcd8-60f1-4de9-a1dc-2801bc5371c0
softcite_data/from_json/hep/sample1-2020-11-22/1111_4896.grobid-2/text.txt.gz,110774,1111_4896.grobid-2,d19bd194299c43e738809b6254cb7876df355c19fe7f280a63b73207a5ec4672,2046,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,db74ac17-e50b-4352-bea1-62cb52b02124,c13af8e7-6e81-4fc9-a320-0ff0ca98b6bc
softcite_data/from_json/hep/sample1-2020-11-22/1111_4905.grobid-1/text.txt.gz,110775,1111_4905.grobid-1,549c4b253e4c251df036c8e80901b0208f15a8a391d15ba1bbed59561007aa22,2063,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,94da64fb-4ffc-44b0-b39a-b59605a577cb,ccfd20da-c443-406c-b0ee-847482117994
softcite_data/from_json/hep/sample1-2020-11-22/1111_4905.grobid-2/text.txt.gz,110776,1111_4905.grobid-2,0f66f128f93b9c75096d8c2e1a76e075b8586f248195e5e128be94b2c1c6ace3,2077,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,8c595e95-5fdf-4f9b-9124-33965d7beb1a,9686b33f-8586-482c-b3d1-ff4cb273829c
softcite_data/from_json/hep/sample1-2020-11-22/1111_5410.grobid-0/text.txt.gz,110777,1111_5410.grobid-0,19781f3b3e7eec12f5ea537ccaa336848956769ea9dc0a154804eda1eb38e266,2093,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,a4481826-0af6-4608-9f38-1d10edfc50fc,490955b7-80a2-44e4-8318-eb4b042313e7
softcite_data/from_json/hep/sample1-2020-11-22/1111_5954.grobid-0/text.txt.gz,110779,1111_5954.grobid-0,5ff84cb9d244a4be817bd4a8a3235e4757388b61d696ab8a004532ddb550c42a,1978,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,aebf4aa6-99e6-420f-b6eb-bada6af28f99,5797f807-d7e0-4660-9222-e886d05928a4
softcite_data/from_json/hep/sample1-2020-11-22/1111_5954.grobid-1/text.txt.gz,110780,1111_5954.grobid-1,f768662332c89beede3a2983136dab009b2f1bfe9ec7b5daee97c12d656bafd1,1943,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,c66d616b-7ed0-4f02-90ec-a9b8c5ff28da,03497b7d-564d-4009-9597-22a958183229
softcite_data/from_json/hep/sample1-2020-11-22/1111_6150.grobid-2/text.txt.gz,110781,1111_6150.grobid-2,c0774ee9e2f4405631c50e8bcabc6e34c10c478c63b4ff27de6686cf77b95ed2,2052,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,e4f0ffe8-1ac0-44bc-807e-9d52b62d4c19,419c0d9f-7488-47f4-bf2f-845c236241f6
softcite_data/from_json/hep/sample1-2020-11-22/1111_7080.grobid-0/text.txt.gz,110782,1111_7080.grobid-0,2279c57dd9873caaded9a7c644822e87bcc04f0591f41454319fe8856453fd88,2056,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,69af8782-5672-4d75-a5d4-8038b8f2980b,ca05b814-dd8e-47a2-b389-4b64805928c5
softcite_data/from_json/hep/sample1-2020-11-22/1112_0180.grobid-2/text.txt.gz,110785,1112_0180.grobid-2,aa983f11acf3474793c93810af3683244fa11303beb56f232de90782c5519fd9,1932,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,b3230856-8423-4600-874b-a8a60796643e,16758bea-7181-4235-ab24-2015fd4ae9d5
softcite_data/from_json/hep/sample1-2020-11-22/1112_0511.grobid-0/text.txt.gz,110787,1112_0511.grobid-0,6392aad9d16344420280ab967b34c2aab63a8766b119cf26f28ea9df0a18ab46,2045,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,5e422030-8f6d-4856-ba49-8c05864cfc06,823f6157-996d-4c12-a0a0-39c030c7df8e
softcite_data/from_json/hep/sample1-2020-11-22/1112_0511.grobid-1/text.txt.gz,110788,1112_0511.grobid-1,ea15e8e0c18973c66fa387c30c8f3c22be5d89085778508aac19416536ac85ce,1945,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,e9f81fa0-45da-4cfa-844b-860df02941ea,e8e433b1-1a13-4e77-8049-15fa88801a0f
softcite_data/from_json/hep/sample1-2020-11-22/1112_0536.grobid-0/text.txt.gz,110789,1112_0536.grobid-0,821c78e1bea595605555da5861afa79c6827b3d754d8a9569a335fcda1ca0b52,2101,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,27f4a159-0bdf-4169-9038-d0bda4761045,0420d3ac-e14e-40b0-b460-4e2e7afcfea8
softcite_data/from_json/hep/sample1-2020-11-22/1112_0536.grobid-1/text.txt.gz,110790,1112_0536.grobid-1,88c6016537abccb82fb59d3d084fc310ed920f9280a035e68f0ead2c32df2f4f,2043,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,c2f2607c-f415-4853-b8a5-5a6801aa046a,7476095c-d10f-40d8-8a97-9ff2b79902be
softcite_data/from_json/hep/sample1-2020-11-22/1112_0590.grobid-0/text.txt.gz,110792,1112_0590.grobid-0,dcfc21080b15179a4639cf252057e44b5eb23ebe3abb70dfe19bc07ebc3a9d6b,2009,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,5ea0f5ed-01de-4dcb-bb32-1dfed7092c4b,9d0a6542-9cc3-4a14-bd13-63f2968555c0
softcite_data/from_json/hep/sample1-2020-11-22/1112_0858.grobid-0/text.txt.gz,110793,1112_0858.grobid-0,eee4cd63462856c56218603a3bb4c5ff99c59e22e5c747075dc43c899247c292,2015,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,0146ee12-b418-4bbd-a4ff-e36442472d61,ba273c9e-131b-4f0a-b6a2-48fb5d4ea6f4
softcite_data/from_json/hep/sample1-2020-11-22/1112_0858.grobid-1/text.txt.gz,110794,1112_0858.grobid-1,5f4f92e67331f1de110e7d916f0f8d229efc5f4db7201f40eb67f5fa0df2f854,1996,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,3957cd9f-804b-4651-9ffa-96de86ac06db,24b40504-7142-4ede-94ed-f75ea0562d7f
