article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
softcite_data/from_json/hep/sample1-2020-11-22/1310_1163.grobid-2/text.txt.gz,111306,1310_1163.grobid-2,019122775850781c56a6d5695fbec8d950e0fa670ada8105cf5cf22d60f9dfb1,2068,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,64949cd1-4777-4811-a8d5-4b9472a441dc,a3a3c285-d8b7-4e27-85ed-205a43bb6cf8,HL_Softcite_SoftwareMentions_v3,Software Mention,3,,{},1,1714,1720,GEANT4
softcite_data/from_json/hep/sample1-2020-11-22/1310_1163.grobid-2/text.txt.gz,111306,1310_1163.grobid-2,019122775850781c56a6d5695fbec8d950e0fa670ada8105cf5cf22d60f9dfb1,2068,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,64949cd1-4777-4811-a8d5-4b9472a441dc,b8580044-7dbb-4fd8-bf5c-03f31913892e,HL_Softcite_SoftwareMentions_v3,Software Mention,4,,{},1,2017,2023,PYTHIA
softcite_data/from_json/hep/sample1-2020-11-22/1402_2539.grobid-2/text.txt.gz,111370,1402_2539.grobid-2,bbb5ba444c919e83320b4e8eb0ab4a67c6e5cc99e409bac871af95aab07bea85,1983,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,4b5687c9-3078-4db5-9d26-c8b5896e9a9a,4f7ea1bc-d1a5-4ce4-a42f-dafd92c77f96,HL_Softcite_SoftwareMentions_v3,Software Mention,1,,{},1,655,665,Pythia 6.4
softcite_data/from_json/hep/sample1-2020-11-22/1402_2539.grobid-2/text.txt.gz,111370,1402_2539.grobid-2,bbb5ba444c919e83320b4e8eb0ab4a67c6e5cc99e409bac871af95aab07bea85,1983,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,4b5687c9-3078-4db5-9d26-c8b5896e9a9a,5964c5f9-bec3-479d-95a0-fc8334db1edb,HL_Softcite_SoftwareMentions_v3,Software Mention,2,,{},1,740,746,EvtGen
softcite_data/from_json/hep/sample1-2020-11-22/1402_2539.grobid-2/text.txt.gz,111370,1402_2539.grobid-2,bbb5ba444c919e83320b4e8eb0ab4a67c6e5cc99e409bac871af95aab07bea85,1983,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,4b5687c9-3078-4db5-9d26-c8b5896e9a9a,66916eee-2ad6-41da-8d2f-d4c2c7a7392f,HL_Softcite_SoftwareMentions_v3,Software Mention,3,,{},1,801,807,Photos
softcite_data/from_json/hep/sample1-2020-11-22/1402_2539.grobid-2/text.txt.gz,111370,1402_2539.grobid-2,bbb5ba444c919e83320b4e8eb0ab4a67c6e5cc99e409bac871af95aab07bea85,1983,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,4b5687c9-3078-4db5-9d26-c8b5896e9a9a,c1e4eb82-af38-48d0-a32d-b89267f8a64a,HL_Softcite_SoftwareMentions_v3,Software Mention,4,,{},1,918,932,Geant4 toolkit
softcite_data/from_json/hep/sample1-2020-11-22/1403_3606.grobid-1/text.txt.gz,111419,1403_3606.grobid-1,79c4c609689fd6b4c6e97c9155bcd4735b78d44abafab4c2f91591d4c95730b0,1988,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,bcb5362e-f509-40c4-ac9d-d14109203065,34059e4a-3b9e-4fdf-8baa-b0f9de8995b5,HL_Softcite_SoftwareMentions_v3,Software Mention,1,,{},1,757,763,PYTHIA
softcite_data/from_json/hep/sample1-2020-11-22/1403_3606.grobid-1/text.txt.gz,111419,1403_3606.grobid-1,79c4c609689fd6b4c6e97c9155bcd4735b78d44abafab4c2f91591d4c95730b0,1988,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,bcb5362e-f509-40c4-ac9d-d14109203065,7630b592-f13c-4ee9-8d61-85ce5a858f9d,HL_Softcite_SoftwareMentions_v3,Software Mention,2,,{},1,856,862,EVTGEN
softcite_data/from_json/hep/sample1-2020-11-22/1403_3606.grobid-1/text.txt.gz,111419,1403_3606.grobid-1,79c4c609689fd6b4c6e97c9155bcd4735b78d44abafab4c2f91591d4c95730b0,1988,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,bcb5362e-f509-40c4-ac9d-d14109203065,b1997e59-d4b4-4b90-bc2d-ef382b342a7e,HL_Softcite_SoftwareMentions_v3,Software Mention,3,,{},1,919,925,PHOTOS
softcite_data/from_json/hep/sample1-2020-11-22/1403_3606.grobid-1/text.txt.gz,111419,1403_3606.grobid-1,79c4c609689fd6b4c6e97c9155bcd4735b78d44abafab4c2f91591d4c95730b0,1988,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,bcb5362e-f509-40c4-ac9d-d14109203065,531f2485-bec2-4c91-a79e-88bdc44efd6e,HL_Softcite_SoftwareMentions_v3,Software Mention,4,,{},1,1036,1050,GEANT4 toolkit
softcite_data/from_json/hep/sample1-2020-11-22/1407_7734.grobid-2/text.txt.gz,111483,1407_7734.grobid-2,285ebdafe807ffc3d88323fc01bcb83635070db041681e60d499bf733a08e55b,1958,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,d7078b3b-0ab3-4ab5-9055-72efe22c9d7d,4823ed2c-7bf1-45d9-bdd4-16192babc785,HL_Softcite_SoftwareMentions_v3,Software Mention,1,,{},1,1641,1647,Pythia
softcite_data/from_json/hep/sample1-2020-11-22/1407_7734.grobid-2/text.txt.gz,111483,1407_7734.grobid-2,285ebdafe807ffc3d88323fc01bcb83635070db041681e60d499bf733a08e55b,1958,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,d7078b3b-0ab3-4ab5-9055-72efe22c9d7d,6cb44d2c-5e3a-4e97-a64a-ce9d2963ff4f,HL_Softcite_SoftwareMentions_v3,Software Mention,2,,{},1,1729,1735,EvtGen
softcite_data/from_json/hep/sample1-2020-11-22/1407_7734.grobid-2/text.txt.gz,111483,1407_7734.grobid-2,285ebdafe807ffc3d88323fc01bcb83635070db041681e60d499bf733a08e55b,1958,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,d7078b3b-0ab3-4ab5-9055-72efe22c9d7d,9d90bcba-0e26-4bcf-a5df-ed103349b4dc,HL_Softcite_SoftwareMentions_v3,Software Mention,3,,{},1,1792,1798,Photos
softcite_data/from_json/hep/sample1-2020-11-22/1407_7734.grobid-2/text.txt.gz,111483,1407_7734.grobid-2,285ebdafe807ffc3d88323fc01bcb83635070db041681e60d499bf733a08e55b,1958,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,d7078b3b-0ab3-4ab5-9055-72efe22c9d7d,88011540-f31d-4549-b1ab-4628b7b73d34,HL_Softcite_SoftwareMentions_v3,Software Mention,4,,{},1,1909,1915,Geant4
softcite_data/from_json/hep/sample1-2020-11-22/1409_1408.grobid-2/text.txt.gz,111532,1409_1408.grobid-2,881f064a634bbd65e04dbf8ee210db475e2c0c661603fc1c7057cb289448953f,2020,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,4ea70f3f-f624-4020-90a4-0a95b188689f,fc854043-dbda-4d81-8dcc-ce056611b1b6,HL_Softcite_SoftwareMentions_v3,Software Mention,1,,{},1,1579,1585,Pythia
softcite_data/from_json/hep/sample1-2020-11-22/1409_1408.grobid-2/text.txt.gz,111532,1409_1408.grobid-2,881f064a634bbd65e04dbf8ee210db475e2c0c661603fc1c7057cb289448953f,2020,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,4ea70f3f-f624-4020-90a4-0a95b188689f,f13d26b7-e144-4117-b37a-e9c667be8e9a,HL_Softcite_SoftwareMentions_v3,Software Mention,2,,{},1,1681,1687,EvtGen
softcite_data/from_json/hep/sample1-2020-11-22/1409_1408.grobid-2/text.txt.gz,111532,1409_1408.grobid-2,881f064a634bbd65e04dbf8ee210db475e2c0c661603fc1c7057cb289448953f,2020,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,4ea70f3f-f624-4020-90a4-0a95b188689f,004c201f-51e6-414e-9390-785b5bb1c75b,HL_Softcite_SoftwareMentions_v3,Software Mention,3,,{},1,1744,1750,Photos
softcite_data/from_json/hep/sample1-2020-11-22/1409_1408.grobid-2/text.txt.gz,111532,1409_1408.grobid-2,881f064a634bbd65e04dbf8ee210db475e2c0c661603fc1c7057cb289448953f,2020,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,4ea70f3f-f624-4020-90a4-0a95b188689f,ca377538-072d-4bef-b0ad-eff8de233aff,HL_Softcite_SoftwareMentions_v3,Software Mention,4,,{},1,1861,1867,Geant4
softcite_data/from_json/hep/sample1-2020-11-22/1309_0587.grobid-1/text.txt.gz,1309,1309_0587.grobid-1,ac42d035f3c36fddad1b6107b9833de4893dc33a1988bf38b17a1ab943ff44a1,2029,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,3f3191fe-c4b7-49d9-b55d-28658b13c737,b3fa117c-b439-4142-8137-849d4a7a7b77,HL_Softcite_SoftwareMentions_v3,Software Mention,1,,{},1,1244,1254,Pythia 6.4
softcite_data/from_json/hep/sample1-2020-11-22/1309_0587.grobid-1/text.txt.gz,1309,1309_0587.grobid-1,ac42d035f3c36fddad1b6107b9833de4893dc33a1988bf38b17a1ab943ff44a1,2029,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,3f3191fe-c4b7-49d9-b55d-28658b13c737,98112129-0220-46aa-9de2-416b8ce52346,HL_Softcite_SoftwareMentions_v3,Software Mention,2,,{},1,1368,1374,Photos
softcite_data/from_json/hep/sample1-2020-11-22/1309_0587.grobid-1/text.txt.gz,1309,1309_0587.grobid-1,ac42d035f3c36fddad1b6107b9833de4893dc33a1988bf38b17a1ab943ff44a1,2029,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,3f3191fe-c4b7-49d9-b55d-28658b13c737,0f28b497-9c68-46a7-b1d1-d606d5c228a9,HL_Softcite_SoftwareMentions_v3,Software Mention,3,,{},1,1445,1452,Bcvegpy
softcite_data/from_json/hep/sample1-2020-11-22/1309_0587.grobid-1/text.txt.gz,1309,1309_0587.grobid-1,ac42d035f3c36fddad1b6107b9833de4893dc33a1988bf38b17a1ab943ff44a1,2029,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,3f3191fe-c4b7-49d9-b55d-28658b13c737,bf427728-13ec-4d7f-a77d-ec0ef21cfd70,HL_Softcite_SoftwareMentions_v3,Software Mention,4,,{},1,1502,1508,EvtGen
softcite_data/from_json/hep/sample1-2020-11-22/0712_1311.grobid-1/text.txt.gz,110219,0712_1311.grobid-1,522ba0dde3fc4636183bd3bee391980dafa515c36eeb3e94d97f2f14f9f266dd,2013,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,ddf30184-d111-4537-9184-8aff21000a90,90a45339-d673-4c4f-b371-4537536ccc4f,HL_Softcite_SoftwareMentions_v3,Software Mention,1,,{},1,765,770,Vista
softcite_data/from_json/hep/sample1-2020-11-22/0712_1311.grobid-1/text.txt.gz,110219,0712_1311.grobid-1,522ba0dde3fc4636183bd3bee391980dafa515c36eeb3e94d97f2f14f9f266dd,2013,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,ddf30184-d111-4537-9184-8aff21000a90,b52cfcb5-04cd-4773-b9f0-d53135ebad8e,HL_Softcite_SoftwareMentions_v3,Software Mention,2,,{},1,923,929,Sleuth
softcite_data/from_json/hep/sample1-2020-11-22/0712_1311.grobid-1/text.txt.gz,110219,0712_1311.grobid-1,522ba0dde3fc4636183bd3bee391980dafa515c36eeb3e94d97f2f14f9f266dd,2013,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,ddf30184-d111-4537-9184-8aff21000a90,9785cd84-6c45-4b67-ae3f-8035afa80cf2,HL_Softcite_SoftwareMentions_v3,Software Mention,3,,{},1,1586,1591,Vista
softcite_data/from_json/hep/sample1-2020-11-22/0712_1311.grobid-1/text.txt.gz,110219,0712_1311.grobid-1,522ba0dde3fc4636183bd3bee391980dafa515c36eeb3e94d97f2f14f9f266dd,2013,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,ddf30184-d111-4537-9184-8aff21000a90,ef2cb65e-2a4f-47b9-a1aa-deea8c75b534,HL_Softcite_SoftwareMentions_v3,Software Mention,4,,{},1,1596,1602,Sleuth
softcite_data/from_json/hep/sample1-2020-11-22/1010_2919.grobid-1/text.txt.gz,110436,1010_2919.grobid-1,9a5dd420fa2e8828c6c2bd70beadf238152a11335f88a481e908df24919644e7,1968,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,9cc1b374-fb1e-45bd-9cf0-1a377a6207c6,a1a5b3b8-0db2-4ef3-9d86-13d41426b917,HL_Softcite_SoftwareMentions_v3,Software Mention,1,,{},1,61,64,CMS
softcite_data/from_json/hep/sample1-2020-11-22/1010_2919.grobid-1/text.txt.gz,110436,1010_2919.grobid-1,9a5dd420fa2e8828c6c2bd70beadf238152a11335f88a481e908df24919644e7,1968,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,9cc1b374-fb1e-45bd-9cf0-1a377a6207c6,d388ae72-2e85-4c4c-b53f-48d442d889cf,HL_Softcite_SoftwareMentions_v3,Software Mention,2,,{},1,1136,1139,CMS
softcite_data/from_json/hep/sample1-2020-11-22/1010_2919.grobid-1/text.txt.gz,110436,1010_2919.grobid-1,9a5dd420fa2e8828c6c2bd70beadf238152a11335f88a481e908df24919644e7,1968,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,9cc1b374-fb1e-45bd-9cf0-1a377a6207c6,34a93ef0-cf8e-40a0-bfc1-903a203ad8ad,HL_Softcite_SoftwareMentions_v3,Software Mention,3,,{},1,1377,1395,F astJet framework
softcite_data/from_json/hep/sample1-2020-11-22/1010_2919.grobid-1/text.txt.gz,110436,1010_2919.grobid-1,9a5dd420fa2e8828c6c2bd70beadf238152a11335f88a481e908df24919644e7,1968,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,9cc1b374-fb1e-45bd-9cf0-1a377a6207c6,851f63cd-e850-4f3a-b182-45f0013b1d5f,HL_Softcite_SoftwareMentions_v3,Software Mention,4,,{},1,1414,1430,the CMS software
softcite_data/from_json/hep/sample1-2020-11-22/1010_2919.grobid-1/text.txt.gz,110436,1010_2919.grobid-1,9a5dd420fa2e8828c6c2bd70beadf238152a11335f88a481e908df24919644e7,1968,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,9cc1b374-fb1e-45bd-9cf0-1a377a6207c6,864bfe10-d5a6-411c-981c-43869a36e9f1,HL_Softcite_SoftwareMentions_v3,Software Mention,5,,{},1,1534,1537,CMS
softcite_data/from_json/hep/sample1-2020-11-22/1103_2482.grobid-2/text.txt.gz,110567,1103_2482.grobid-2,d802c0aaae40a770b03f83ab7db3c4e05e242133e27699723376f32eccbb8086,1987,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,40d80034-f706-4d5e-8a88-c44fb2d8b0d0,daa9c29d-ff6b-468c-9a50-c2bb4ed94f92,HL_Softcite_SoftwareMentions_v3,Software Mention,1,,{},1,633,639,jetclu
softcite_data/from_json/hep/sample1-2020-11-22/1103_2482.grobid-2/text.txt.gz,110567,1103_2482.grobid-2,d802c0aaae40a770b03f83ab7db3c4e05e242133e27699723376f32eccbb8086,1987,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,40d80034-f706-4d5e-8a88-c44fb2d8b0d0,9d856c9c-6499-4ac1-9c7e-deedab8e88cb,HL_Softcite_SoftwareMentions_v3,Software Mention,2,,{},1,1656,1664,madgraph
softcite_data/from_json/hep/sample1-2020-11-22/1103_2482.grobid-2/text.txt.gz,110567,1103_2482.grobid-2,d802c0aaae40a770b03f83ab7db3c4e05e242133e27699723376f32eccbb8086,1987,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,40d80034-f706-4d5e-8a88-c44fb2d8b0d0,0adb1c52-bd9f-4812-ad0f-caad0537dc6f,HL_Softcite_SoftwareMentions_v3,Software Mention,3,,{},1,1738,1744,pythia
softcite_data/from_json/hep/sample1-2020-11-22/1103_2482.grobid-2/text.txt.gz,110567,1103_2482.grobid-2,d802c0aaae40a770b03f83ab7db3c4e05e242133e27699723376f32eccbb8086,1987,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,40d80034-f706-4d5e-8a88-c44fb2d8b0d0,a9314231-024f-4021-9b24-f668ce321d2e,HL_Softcite_SoftwareMentions_v3,Software Mention,4,,{},1,1940,1960,pythia tt production
softcite_data/from_json/hep/sample1-2020-11-22/1106_4303.grobid-0/text.txt.gz,110635,1106_4303.grobid-0,7bb1c9d78d92f42fd94d7e0d9a38b3f7c54d82fde99227090d5a62d95707ded6,1907,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,c3e98b23-b5ff-42ad-94fc-c452cf1787d3,c55da049-19ce-4c39-a127-7576da1b662d,HL_Softcite_SoftwareMentions_v3,Software Mention,1,,{},1,1745,1748,UA1
softcite_data/from_json/hep/sample1-2020-11-22/1106_4303.grobid-0/text.txt.gz,110635,1106_4303.grobid-0,7bb1c9d78d92f42fd94d7e0d9a38b3f7c54d82fde99227090d5a62d95707ded6,1907,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,c3e98b23-b5ff-42ad-94fc-c452cf1787d3,7ac868ce-aabc-44a6-937e-e0bc4bd1ae5c,HL_Softcite_SoftwareMentions_v3,Software Mention,2,,{},1,1753,1760,SISCone
softcite_data/from_json/hep/sample1-2020-11-22/1106_4303.grobid-0/text.txt.gz,110635,1106_4303.grobid-0,7bb1c9d78d92f42fd94d7e0d9a38b3f7c54d82fde99227090d5a62d95707ded6,1907,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,c3e98b23-b5ff-42ad-94fc-c452cf1787d3,bdfe41ab-e44d-4a6c-b1c4-1008e824b25a,HL_Softcite_SoftwareMentions_v3,Software Mention,3,,{},1,1823,1830,FastJet
softcite_data/from_json/hep/sample1-2020-11-22/1106_4303.grobid-0/text.txt.gz,110635,1106_4303.grobid-0,7bb1c9d78d92f42fd94d7e0d9a38b3f7c54d82fde99227090d5a62d95707ded6,1907,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,c3e98b23-b5ff-42ad-94fc-c452cf1787d3,8ed079f8-3c8d-488b-9ca6-f5abd264318a,HL_Softcite_SoftwareMentions_v3,Software Mention,4,,{},1,1840,1843,k t
softcite_data/from_json/hep/sample1-2020-11-22/1106_4303.grobid-0/text.txt.gz,110635,1106_4303.grobid-0,7bb1c9d78d92f42fd94d7e0d9a38b3f7c54d82fde99227090d5a62d95707ded6,1907,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,c3e98b23-b5ff-42ad-94fc-c452cf1787d3,eaba6b1c-ee15-4db9-b22c-f7d9d4d5eb91,HL_Softcite_SoftwareMentions_v3,Software Mention,5,,{},1,1848,1856,anti-k t
softcite_data/from_json/hep/sample1-2020-11-22/1108_0101.grobid-2/text.txt.gz,110691,1108_0101.grobid-2,9990497f1a1f3c6ef0d8507d3719486ae06dc6b8442e12364777def4a243fb36,1973,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,4b3769eb-a3ac-407d-ac76-c9a7cabb9f2f,c8e45fe6-c9b0-4265-b7b2-2da9d1638c4e,HL_Softcite_SoftwareMentions_v3,Software Mention,1,,{},1,66,72,pythia
softcite_data/from_json/hep/sample1-2020-11-22/1108_0101.grobid-2/text.txt.gz,110691,1108_0101.grobid-2,9990497f1a1f3c6ef0d8507d3719486ae06dc6b8442e12364777def4a243fb36,1973,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,4b3769eb-a3ac-407d-ac76-c9a7cabb9f2f,a6dbf360-b8cd-4e8a-8ab0-a4279e22bd54,HL_Softcite_SoftwareMentions_v3,Software Mention,2,,{},1,122,127,geant
softcite_data/from_json/hep/sample1-2020-11-22/1108_0101.grobid-2/text.txt.gz,110691,1108_0101.grobid-2,9990497f1a1f3c6ef0d8507d3719486ae06dc6b8442e12364777def4a243fb36,1973,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,4b3769eb-a3ac-407d-ac76-c9a7cabb9f2f,c9565f56-27ee-4e7a-ab95-5926019b95f3,HL_Softcite_SoftwareMentions_v3,Software Mention,3,,{},1,144,150,cdfsim
softcite_data/from_json/hep/sample1-2020-11-22/1108_0101.grobid-2/text.txt.gz,110691,1108_0101.grobid-2,9990497f1a1f3c6ef0d8507d3719486ae06dc6b8442e12364777def4a243fb36,1973,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,4b3769eb-a3ac-407d-ac76-c9a7cabb9f2f,dd59b934-5755-4706-b3ab-c56bf2485ae2,HL_Softcite_SoftwareMentions_v3,Software Mention,4,,{},1,1402,1408,pythia
softcite_data/from_json/hep/sample1-2020-11-22/1108_0101.grobid-2/text.txt.gz,110691,1108_0101.grobid-2,9990497f1a1f3c6ef0d8507d3719486ae06dc6b8442e12364777def4a243fb36,1973,8bd4421d-73c3-483d-bfaf-ef7215aa556a,Pipeline-3E-HEP-Mentions-MTurk.IAA,6f0d6728-a663-4134-8fe2-a0cf3182cbad,Consensus generated at 2020-12-17T164427,True,4b3769eb-a3ac-407d-ac76-c9a7cabb9f2f,be7d70f0-2e16-492c-bb20-6e1375429bad,HL_Softcite_SoftwareMentions_v3,Software Mention,5,,{},1,1527,1533,cdfsim
